서초남순남순대국 본점,1,1,0,"맛있다  고기 질도, 맛있다  고기",
서초남순남순대국 본점,1,1,0,"아무리 맛있어도, 맛은 있지만",
서초남순남순대국 본점,1,0,1,,"음식 맛집이 없어서, 맛집이 없어서 상대적으로, 맛집이 없어서"
서초남순남순대국 본점,1,1,0,"맛있다  순대국은 칼칼하면서, 색다르면서 맛있다, 맛있다  순대국은",
서초남순남순대국 본점,1,1,0,국물이 맛있음,
금강수림,1,1,0,"고소한 맛이 찐득한, 기름진 고소한, 고소한 맛이",
잰부닥,1,1,0,"맛집 너무 맛있게, 너무 맛있게, 최고의맛집 너무 맛있게, 최고의맛집 너무",
잰부닥,1,1,0,"정말 맛있게, 너무 맛있습니다",
잰부닥,1,1,0,"맛집으로 소문나있어서 노, 있는 맛집으로, 맛집으로 소문나있어서",
잰부닥,2,2,0,"직원분들이 너무 친절하시고, 맛있어요     다음엔 예약을, 맛있어요     다음엔",
잰부닥,1,1,0,맛있습니다 직원분들도,
잰부닥,1,1,0,"맛있어요    특히나 살살, 너무 맛있어요, 맛있어요    특히나, 최고였어요  여지껏 먹었던, 최고입니다  사이드 메뉴로, 정말 최고였어요, 최고였어요  여지껏, 최고입니다  사이드",
잰부닥,1,1,0,맛집발견  맛있게,
잰부닥,1,1,0,다 맛있음,
잰부닥,1,0,1,,"마인드임  짜다고, 마인드임  짜다고"
잰부닥,1,0,1,,
잰부닥,1,1,0,진짜 맛있어요,
